,sneaker,price,brand,date
247,"['Air Max 180', 'Germany Camo', 'Air Max 180', 'Germany Camo']",191,air,['release: 08/13/2013']
248,"['Jordan 5 Retro', 'Cement Grey Pink (GS)', 'Jordan 5 Retro', 'Cement Grey Pink (GS)']",120,jordan,['release: 08/10/2013']
249,"['Reebok Question Mid Bait ""Snake GITD""']",124,reebok,['release: 08/10/2013']
250,['Jordan Son of Mars Low Grey Cement'],150,jordan,['release: 08/10/2013']
251,"['Air Pippen 1', 'Noble Red', 'Air Pippen 1', 'Noble Red']",150,air,['release: 08/10/2013']
252,['Reebok Shaqnosis Orlando Magic'],114,reebok,['release: 08/09/2013']
253,['Reebok Shaqnosis Miami Heat'],150,reebok,['release: 08/09/2013']
254,"['Jordan 3 Retro', 'Fire Red (2013)', 'Jordan 3 Retro', 'Fire Red (2013)']",210,jordan,['release: 08/03/2013']
255,"['Jordan 4 Retro', 'Pink Foil (GS)', 'Jordan 4 Retro', 'Pink Foil (GS)']",85,jordan,['release: 08/03/2013']
256,"['Nike Dunk High', '3M Snake', 'Nike Dunk High', '3M Snake']",140,nike,['release: 08/03/2013']
257,"['LeBron X Low', 'Akron Aeros', 'LeBron X Low', 'Akron Aeros']",145,lebron,['release: 08/03/2013']
258,"['KD 6', 'Meteorology', 'KD 6', 'Meteorology']",165,kd,['release: 08/03/2013']
259,['Nike Dunk SB High Civilist Berlin'],155,nike,['release: 08/02/2013']
260,"['Reebok Kamikaze II Packer Shoes ""Remember the Alamo""']",200,reebok,['release: 08/02/2013']
261,['Nike Zoom Hyperflight Tiger'],200,nike,['release: 08/02/2013']
262,"['ASICS Gel-Lyte III Ronnie Fieg ""Flamingo""']",545,asics,['release: 08/02/2013']
263,"['adidas Crazy 8', 'Iman Shumpert', 'adidas Crazy 8', 'Iman Shumpert']",100,adidas,['release: 08/01/2013']
264,"['Air Huarache', 'Size Deep Royal', 'Air Huarache', 'Size Deep Royal']",111,air,['release: 08/01/2013']
265,['Free Inneva Woven Armory Navy'],150,,['release: 08/01/2013']
266,"['Air Max 90', 'Black Infrared (2013)', 'Air Max 90', 'Black Infrared (2013)']",200,air,['release: 08/01/2013']
267,['adidas Superstar Pharrell Supershell'],300,adidas,['release: 08/01/2013']
268,"['Kobe 8', 'Milk Snake', 'Kobe 8', 'Milk Snake']",383,kobe,['release: 07/27/2013']
269,['Air Trainer SC High MLB All-Star (2013)'],140,air,['release: 07/27/2013']
270,['Jordan Son of Mars Low True Blue'],150,jordan,['release: 07/27/2013']
271,"['LeBron X Low', 'USA', 'LeBron X Low', 'USA']",170,lebron,['release: 07/27/2013']
272,['Air Force 1 Downtown Spike White'],175,air,['release: 07/27/2013']
273,['Air Griffey Max 1 MLB All-Star (2013)'],300,air,['release: 07/27/2013']
274,['LeBron Zoom Soldier 7 Deep Royal Blue'],140,lebron,['release: 07/25/2013']
275,['Air Tech Challenge II Wimbledon (2013)'],375,air,['release: 07/25/2013']
276,['Reebok Classic Leather Lux Beatnic Camo'],200,reebok,['release: 07/23/2013']
277,"['LeBron X EXT', 'Black Suede', 'LeBron X EXT', 'Black Suede']",200,lebron,['release: 07/20/2013']
278,"['Jordan 3 Retro', 'Doernbecher (2013)', 'Jordan 3 Retro', 'Doernbecher (2013)']",565,jordan,['release: 07/20/2013']
279,['Saucony Shadow Original 24 Kilates Mar'],225,saucony,['release: 07/20/2013']
280,"['Jordan 1 Retro', 'Sonics', 'Jordan 1 Retro', 'Sonics']",250,jordan,['release: 07/20/2013']
281,['Nike Hyperposite Christmas'],170,nike,['release: 07/19/2013']
282,"['Jordan 1 Mid', 'Phoenix Suns', 'Jordan 1 Mid', 'Phoenix Suns']",275,jordan,['release: 07/19/2013']
283,"['Jordan 4 Retro', 'Toro Bravo', 'Jordan 4 Retro', 'Toro Bravo']",366,jordan,['release: 07/13/2013']
284,"['Jordan 4 Retro', 'Toro Bravo (PS)', 'Jordan 4 Retro', 'Toro Bravo (PS)']",135,jordan,['release: 07/13/2013']
285,"['Jordan 1 Retro', 'Shadow (2013)', 'Jordan 1 Retro', 'Shadow (2013)']",300,jordan,['release: 07/13/2013']
286,"['Jordan 1 Retro', 'Shadow 2013 (GS)', 'Jordan 1 Retro', 'Shadow 2013 (GS)']",320,jordan,['release: 07/13/2013']
287,"['Jordan 4 Retro', 'Toro Bravo (TD)', 'Jordan 4 Retro', 'Toro Bravo (TD)']",75,jordan,['release: 07/13/2013']
288,['Jordan 1 Retro 89 Fire Red'],100,jordan,['release: 07/13/2013']
289,"['Jordan 4 Retro', 'Toro Bravo (GS)', 'Jordan 4 Retro', 'Toro Bravo (GS)']",250,jordan,['release: 07/13/2013']
290,['Reebok Shaqnosis White/Black OG (2013)'],163,reebok,['release: 07/12/2013']
291,"['Air Classic BW', 'France', 'Air Classic BW', 'France']",369,air,['release: 07/07/2013']
292,['Nike Free Inneva Woven Mine Grey Laser Orange'],150,nike,['release: 07/06/2013']
293,"['LeBron X EXT', 'Hazelnut', 'LeBron X EXT', 'Hazelnut']",170,lebron,['release: 07/06/2013']
294,"['Le Coq Sportif Flash Sneaker Freaker ""Summer Bay""']",256,,['release: 07/06/2013']
295,"['Air Max 95', 'Doernbecher (2013)', 'Air Max 95', 'Doernbecher (2013)']",750,air,['release: 07/06/2013']
296,"['Revolution', 'White Game Royal', 'Revolution', 'White Game Royal']",150,,['release: 07/04/2013']
297,"['KD 6', 'Seat Pleasant', 'KD 6', 'Seat Pleasant']",150,kd,['release: 07/03/2013']
298,"['LeBron X Low', 'Sonic Yellow', 'LeBron X Low', 'Sonic Yellow']",169,lebron,['release: 07/03/2013']
299,['Air Max 90 Hyperfuse Country Camo (Italy)'],392,air,['release: 07/03/2013']
300,['adidas Pro Model Mastermind'],475,adidas,['release: 07/03/2013']
301,['adidas Superstar 80s mastermind Black'],652,adidas,['release: 07/03/2013']
302,['Reebok Classic Leather R12 Stash Red'],85,reebok,['release: 07/01/2013']
303,['Reebok Classic Leather R12 Stash Blue'],95,reebok,['release: 07/01/2013']
304,['Nike SB Stefan Janoski Zoom 4th of July'],100,nike,['release: 07/01/2013']
305,['Jordan 1 Retro Mid Game Royal'],150,jordan,['release: 07/01/2013']
306,['Jordan 1 Retro Mid Gym Red'],150,jordan,['release: 07/01/2013']
307,"['Air Max 1', 'Sail Mortar (W)', 'Air Max 1', 'Sail Mortar (W)']",192,air,['release: 07/01/2013']
308,['Nike Dunk SB Low Olive Atomic Red'],375,nike,['release: 07/01/2013']
309,"['Jordan 8 Retro', 'Playoffs (2013)', 'Jordan 8 Retro', 'Playoffs (2013)']",229,jordan,['release: 06/29/2013']
310,['Air Foamposite One Sport Royal'],180,air,['release: 06/29/2013']
311,['Saucony Shadow Master hanon Midnight Runner'],140,saucony,['release: 06/29/2013']
312,['Jordan Son of Mars Low Do the Right Thing'],175,jordan,['release: 06/29/2013']
313,"['New Balance 1600 UBIQ ""The Benjamin""']",210,balance,['release: 06/29/2013']
314,"['KD 6', 'Supreme D.C. Preheat', 'KD 6', 'Supreme D.C. Preheat']",212,kd,['release: 06/29/2013']
315,"['Jordan XX8', 'Do the Right Thing', 'Jordan XX8', 'Do the Right Thing']",244,jordan,['release: 06/29/2013']
316,['Air Max 90 Hyperfuse Independence Day Blue'],399,air,['release: 06/29/2013']
317,"['Kobe 8', 'Blue Blitz', 'Kobe 8', 'Blue Blitz']",400,kobe,['release: 06/29/2013']
318,['Air Max 90 Hyperfuse Independence Day Red'],500,air,['release: 06/29/2013']
319,['Air Max 90 Hyperfuse Independence Day White'],579,air,['release: 06/29/2013']
320,['Nike Flyknit Racer Multi-Color (2013)'],170,nike,['release: 06/28/2013']
321,['Nike Hyperflight Max Hologram'],210,nike,['release: 06/28/2013']
322,"['Nike Roshe Run', 'Safari Pack Midnight Fog', 'Nike Roshe Run', 'Safari Pack Midnight Fog']",129,nike,['release: 06/28/2013']
323,"['Air Pippen 1', 'Midnight Navy', 'Air Pippen 1', 'Midnight Navy']",250,air,['release: 06/28/2013']
324,"['Vans Half Cab', 'Supreme x CDG Digi Camo Olive', 'Vans Half Cab', 'Supreme x CDG Digi Camo Olive']",249,vans,['release: 06/27/2013']
325,"['Vans Half Cab', 'Supreme x CDG Digi Camo Navy', 'Vans Half Cab', 'Supreme x CDG Digi Camo Navy']",275,vans,['release: 06/27/2013']
326,"['Vans Era', 'Supreme Comme Des Garcons Digi Camo', 'Vans Era', 'Supreme Comme Des Garcons Digi Camo']",350,vans,['release: 06/27/2013']
327,['Nike Dunk SB Low Firecracker'],159,nike,['release: 06/26/2013']
328,"['Air Max 1', 'Venom', 'Air Max 1', 'Venom']",143,air,['release: 06/25/2013']
329,"['LeBron X EXT', 'Denim', 'LeBron X EXT', 'Denim']",160,lebron,['release: 06/22/2013']
330,"['Air Pegasus 89', 'Swan Medium Grey', 'Air Pegasus 89', 'Swan Medium Grey']",170,air,['release: 06/22/2013']
331,['Jordan Son of Mars Low White Cement'],190,jordan,['release: 06/22/2013']
332,['Nike Flyknit Racer Oreo'],165,nike,['release: 06/21/2013']
333,['Nike Dunk SB Low MIA Skate Shop'],400,nike,['release: 06/21/2013']
334,['Nike Flyknit Lunar 1 Multi-Color'],138,nike,['release: 06/21/2013']
335,['Nike Flyknit Racer Orca White Tongue (2013)'],160,nike,['release: 06/21/2013']
336,"['Jordan 5 Retro', 'Black Grape (2013)', 'Jordan 5 Retro', 'Black Grape (2013)']",265,jordan,['release: 06/15/2013']
337,"['LeBron X NSW', 'Hazelnut', 'LeBron X NSW', 'Hazelnut']",85,lebron,['release: 06/15/2013']
338,"['LeBron X NSW', 'Night Stadium', 'LeBron X NSW', 'Night Stadium']",90,lebron,['release: 06/15/2013']
339,"['KD 5 Elite', 'Team Orange', 'KD 5 Elite', 'Team Orange']",100,kd,['release: 06/15/2013']
340,"['LeBron X Low', 'Ohio State', 'LeBron X Low', 'Ohio State']",180,lebron,['release: 06/15/2013']
341,"['Kobe 8', 'Challenge Red', 'Kobe 8', 'Challenge Red']",190,kobe,['release: 06/15/2013']
342,"['Kobe 8 NSW', 'Gorge Green', 'Kobe 8 NSW', 'Gorge Green']",197,kobe,['release: 06/15/2013']
343,"['Jordan 5 Retro', 'Black Grape 2013 (GS)', 'Jordan 5 Retro', 'Black Grape 2013 (GS)']",205,jordan,['release: 06/15/2013']
344,"['Nike Zoom Revis', 'LE Denim', 'Nike Zoom Revis', 'LE Denim']",249,nike,['release: 06/15/2013']
345,['ASICS Gel-Lyte III Saint Alfred Olive/Birch'],450,asics,['release: 06/15/2013']
346,['Saucony Shadow 5000 Solebox The Lucanid Green'],550,saucony,['release: 06/15/2013']
347,"['KD 5', 'What the KD', 'KD 5', 'What the KD']",425,kd,['release: 06/14/2013']
348,['Jordan 11 Retro Low Reverse Concord'],330,jordan,['release: 06/08/2013']
349,['Saucony Shadow 5000 Play Cloths Cotton Candy Dream Blue'],166,saucony,['release: 06/08/2013']
350,['Jordan 11 Retro Low Pink Snakeskin (PS)'],125,jordan,['release: 06/08/2013']
351,"['LeBron X Elite', 'Total Crimson', 'LeBron X Elite', 'Total Crimson']",225,lebron,['release: 06/08/2013']
352,['Jordan 11 Retro Low Tuxedo (GS)'],250,jordan,['release: 06/08/2013']
353,['Air Foamposite Pro Army Camo'],280,air,['release: 06/08/2013']
354,"['Jordan XX8', 'Why Not', 'Jordan XX8', 'Why Not']",330,jordan,['release: 06/08/2013']
355,"['Jordan XX8', 'Westbrook Home', 'Jordan XX8', 'Westbrook Home']",349,jordan,['release: 06/08/2013']
356,"['Jordan XX8', 'Westbrook Away', 'Jordan XX8', 'Westbrook Away']",375,jordan,['release: 06/08/2013']
357,['Jordan 11 Retro Low Pink Snakeskin 2013 (GS)'],440,jordan,['release: 06/08/2013']
358,"['Nike Dunk Low', 'Viotech (2013)', 'Nike Dunk Low', 'Viotech (2013)']",440,nike,['release: 06/08/2013']
359,"['Kobe 8', 'Mambacurial', 'Kobe 8', 'Mambacurial']",268,kobe,['release: 06/07/2013']
360,['Jordan 1 Retro 93 Playoffs'],200,jordan,['release: 06/01/2013']
361,['Jordan Aero Mania Low Cool Grey'],70,jordan,['release: 06/01/2013']
362,"['Air Max 180', 'Sunset', 'Air Max 180', 'Sunset']",169,air,['release: 06/01/2013']
363,"['LeBron X Low', 'Black Total Crimson', 'LeBron X Low', 'Black Total Crimson']",169,lebron,['release: 06/01/2013']
364,"['Kobe 8 NSW', 'Mexican Blanket', 'Kobe 8 NSW', 'Mexican Blanket']",179,kobe,['release: 06/01/2013']
365,['Barkley Posite Max Metallic Silver Gamma Blue'],209,,['release: 06/01/2013']
366,['Nike Lunar Flyknit Chukka Tarp Green Total Crimson'],224,nike,['release: 06/01/2013']
367,['Nike Dunk SB High Newport'],295,nike,['release: 06/01/2013']
368,"['Kobe 8 Elite+', 'Black Gold', 'Kobe 8 Elite+', 'Black Gold']",450,kobe,['release: 06/01/2013']
369,"['Jordan XX8', 'Bright Citrus', 'Jordan XX8', 'Bright Citrus']",500,jordan,['release: 06/01/2013']
370,"['Le Coq Sportif Eclat Footpatrol ""Macaron Edition""']",652,,['release: 06/01/2013']
371,['Reebok Question Mid SNS Shoe About Nothing'],230,reebok,['release: 05/29/2013']
372,"['Jordan 1 Retro', 'Black Toe (2013)', 'Jordan 1 Retro', 'Black Toe (2013)']",350,jordan,['release: 05/25/2013']
373,['Nike Dunk SB Low FTC Finally'],435,nike,['release: 05/25/2013']
374,"['LeBron X Low', 'Sprite', 'LeBron X Low', 'Sprite']",170,lebron,['release: 05/25/2013']
375,"['LeBron X Elite', 'Miami Dade', 'LeBron X Elite', 'Miami Dade']",215,lebron,['release: 05/25/2013']
376,['Air Force Max 2013 University Red Black'],225,air,['release: 05/25/2013']
377,['Air Trainer Max 91 Bo Knows Raiders'],242,air,['release: 05/25/2013']
378,"['Kobe 8 GC', 'Venice Beach', 'Kobe 8 GC', 'Venice Beach']",365,kobe,['release: 05/25/2013']
379,"['Jordan 8 Retro', 'Phoenix Suns', 'Jordan 8 Retro', 'Phoenix Suns']",180,jordan,['release: 05/18/2013']
380,"[""Air Force 1 High '07 Blazer Pack Pink""]",69,air,['release: 05/18/2013']
381,"['Jordan 8 Retro', 'Phoenix Suns (PS)', 'Jordan 8 Retro', 'Phoenix Suns (PS)']",89,jordan,['release: 05/18/2013']
382,"['Jordan 8 Retro', 'Phoenix Suns (GS)', 'Jordan 8 Retro', 'Phoenix Suns (GS)']",121,jordan,['release: 05/18/2013']
383,['Barkley Posite Max Suns'],134,,['release: 05/18/2013']
384,"['KD 5 Elite', 'Playoffs Home', 'KD 5 Elite', 'Playoffs Home']",175,kd,['release: 05/18/2013']
385,"['New Balance 1400 Invincible ""Brogue""']",200,balance,['release: 05/18/2013']
386,['Nike Classic Cortez Nylon Aloha Pack Red'],400,nike,['release: 05/18/2013']
387,"['Jordan 5 Retro', 'Black Pink (GS)', 'Jordan 5 Retro', 'Black Pink (GS)']",160,jordan,['release: 05/11/2013']
388,"['Kobe 8 Playoffs', 'Purple Platinum', 'Kobe 8 Playoffs', 'Purple Platinum']",325,kobe,['release: 05/11/2013']
389,['Reebok Classic Leather R12 Mita Chino Navy'],140,reebok,['release: 05/11/2013']
390,"['Air Max 1', 'London Home Turf', 'Air Max 1', 'London Home Turf']",222,air,['release: 05/11/2013']
391,"['Jordan 9 Retro', 'Photo Blue Black Bottom (B-Grade)', 'Jordan 9 Retro', 'Photo Blue Black Bottom (B-Grade)']",182,jordan,['release: 05/09/2013']
392,"['Jordan 5 Retro', 'Grape (2013)', 'Jordan 5 Retro', 'Grape (2013)']",220,jordan,['release: 05/04/2013']
393,"['Jordan 5 Retro', 'Grape 2013 (GS)', 'Jordan 5 Retro', 'Grape 2013 (GS)']",155,jordan,['release: 05/04/2013']
394,"['Jordan 5 Retro', 'Grape 2013 (PS)', 'Jordan 5 Retro', 'Grape 2013 (PS)']",99,jordan,['release: 05/04/2013']
395,"['Jordan 5 Retro', 'Grape 2013 (TD)', 'Jordan 5 Retro', 'Grape 2013 (TD)']",100,jordan,['release: 05/04/2013']
396,"['LeBron X', 'Re-Entry', 'LeBron X', 'Re-Entry']",199,lebron,['release: 05/04/2013']
397,['Saucony G9 Control Bodega Grey'],250,saucony,['release: 05/04/2013']
398,['Air Griffey Max 1 Navy'],275,air,['release: 05/04/2013']
399,['Saucony G9 Shadow 6 Bodega Leopard'],386,saucony,['release: 05/04/2013']
400,['Li-Ning Way of Wade Sting Wade All Star Blue'],500,,['release: 05/04/2013']
401,"['ASICS Gel-Lyte III Ronnie Fieg ECP ""New York City""']",400,asics,['release: 05/02/2013']
402,"['ASICS Gel-Lyte III Ronnie Fieg ECP ""Miami Beach""']",520,asics,['release: 05/02/2013']
403,"['Jordan 1 Mid', 'Matte Silver Laser Purple', 'Jordan 1 Mid', 'Matte Silver Laser Purple']",130,jordan,['release: 05/01/2013']
404,"['Jordan V.2 Low', 'Pimento Black', 'Jordan V.2 Low', 'Pimento Black']",121,jordan,['release: 05/01/2013']
405,['Nike Roshe Run FB Blue Leopard'],122,nike,['release: 05/01/2013']
406,['Nike Dunk SB High Squadron Blue University Red'],200,nike,['release: 05/01/2013']
407,"['KD 5 Elite', 'EYBL', 'KD 5 Elite', 'EYBL']",319,kd,['release: 05/01/2013']
408,['Nike Flyknit Racer University Red'],699,nike,['release: 05/01/2013']
409,"['LeBron X Elite', 'Superhero', 'LeBron X Elite', 'Superhero']",280,lebron,['release: 04/27/2013']
410,['Jordan Son of Mars Low Black Grape'],150,jordan,['release: 04/27/2013']
411,"['Kobe 8 Elite', 'Supehero', 'Kobe 8 Elite', 'Supehero']",309,kobe,['release: 04/27/2013']
412,['Nike Roshe Run Mid City Pack Tokyo'],85,nike,['release: 04/27/2013']
413,"['LeBron X Low', 'Knicks HWC', 'LeBron X Low', 'Knicks HWC']",130,lebron,['release: 04/27/2013']
414,"['KD 5 Elite', 'Superhero', 'KD 5 Elite', 'Superhero']",140,kd,['release: 04/27/2013']
415,"['Jordan XX8', 'Playoffs (Oak Hill)', 'Jordan XX8', 'Playoffs (Oak Hill)']",300,jordan,['release: 04/27/2013']
416,"['Jordan XX8', 'Carbon Fiber', 'Jordan XX8', 'Carbon Fiber']",320,jordan,['release: 04/27/2013']
417,['Nike SB Tennis Classic Supreme Volt'],115,nike,['release: 04/25/2013']
418,['Nike SB Tennis Classic Supreme Black'],214,nike,['release: 04/25/2013']
419,['Nike SB Tennis Classic Supreme White'],345,nike,['release: 04/25/2013']
420,['Nike SB Tennis Classic Supreme Ink'],350,nike,['release: 04/25/2013']
421,['Nike Dunk SB Low Medium Grey Red'],185,nike,['release: 04/22/2013']
422,"['Jordan 8 Retro', 'Bugs Bunny (2013)', 'Jordan 8 Retro', 'Bugs Bunny (2013)']",215,jordan,['release: 04/20/2013']
423,['Nike Dunk SB Low Concord'],209,nike,['release: 04/20/2013']
424,"['LeBron X Elite+', 'White Gold', 'LeBron X Elite+', 'White Gold']",399,lebron,['release: 04/20/2013']
425,['Barkley Posite Max 76ers'],149,,['release: 04/20/2013']
426,['Nike SB Stefan Janoski Zoom Digi Floral Pink (2013)'],150,nike,['release: 04/20/2013']
427,"['Jordan 8 Retro', 'Bugs Bunny 2013 (GS)', 'Jordan 8 Retro', 'Bugs Bunny 2013 (GS)']",200,jordan,['release: 04/20/2013']
428,"['KD 5 Elite+', 'White Gold', 'KD 5 Elite+', 'White Gold']",200,kd,['release: 04/20/2013']
429,"['adidas Campus 80s UNDFTD x Bape ""Green""']",240,adidas,['release: 04/20/2013']
430,"['adidas Campus 80s UNDFTD x Bape ""Black""']",300,adidas,['release: 04/20/2013']
431,"['Air Max 1', 'Home Turf Milan', 'Air Max 1', 'Home Turf Milan']",355,air,['release: 04/20/2013']
432,"['adidas ZX 5000', 'UNDFTD x Bape ""Camo""', 'adidas ZX 5000', 'UNDFTD x Bape ""Camo""']",380,adidas,['release: 04/20/2013']
433,"['Air Max 90', 'Home Turf Milan', 'Air Max 90', 'Home Turf Milan']",389,air,['release: 04/20/2013']
434,"['Nike 1972', 'Dark Brown', 'Nike 1972', 'Dark Brown']",500,nike,['release: 04/20/2013']
435,"['Nike 1972', 'Dress Code', 'Nike 1972', 'Dress Code']",750,nike,['release: 04/20/2013']
436,['Nike Air Trainer 1 Draft Day'],145,air,['release: 04/19/2013']
437,['Reebok Shaq Attaq Orlando (2013)'],192,reebok,['release: 04/19/2013']
438,['ASICS Gel-Saga II Kill Bill'],260,asics,['release: 04/18/2013']
439,"['Nike Zoom Revis', 'Knicks', 'Nike Zoom Revis', 'Knicks']",150,nike,['release: 04/17/2013']
440,"['KD 5', 'N7', 'KD 5', 'N7']",110,kd,['release: 04/13/2013']
441,['Air Griffey Max 1 Total Crimson Hyper Blue'],180,air,['release: 04/13/2013']
442,['Jordan Son of Mars Low Tour Yellow'],278,jordan,['release: 04/13/2013']
443,"['New Balance US 574 Burn Rubber ""The Miggy""']",500,balance,['release: 04/13/2013']
444,"['Air Max 1 FB', 'Metallic Silver', 'Air Max 1 FB', 'Metallic Silver']",139,air,['release: 04/08/2013']
445,"['Air Max 1 FB', 'Yeezy', 'Air Max 1 FB', 'Yeezy']",224,air,['release: 04/08/2013']
446,"['Jordan 1 OG', 'Celtics', 'Jordan 1 OG', 'Celtics']",260,jordan,['release: 04/06/2013']
447,['Jordan 1 Retro 93 Bugs Bunny'],175,jordan,['release: 04/06/2013']
448,"['LeBron 10', 'Superhero (GS)', 'LeBron 10', 'Superhero (GS)']",150,lebron,['release: 04/06/2013']
449,['Jordan 1 Retro 93 Bugs Bunny (GS)'],283,jordan,['release: 04/06/2013']
450,"['Air Maxim 1', 'Camo Germany', 'Air Maxim 1', 'Camo Germany']",299,air,['release: 04/01/2013']
451,['Nike Flyknit Trainer Volt White'],60,nike,['release: 04/01/2013']
452,['New Balance 890v3 Boston Marathon (2013)'],115,balance,['release: 04/01/2013']
453,"['Jordan 1 Mid', 'Cool Grey White', 'Jordan 1 Mid', 'Cool Grey White']",120,jordan,['release: 04/01/2013']
454,"['Jordan 1 Mid', 'Detroit Pistons', 'Jordan 1 Mid', 'Detroit Pistons']",130,jordan,['release: 04/01/2013']
455,"['Air Max 1', 'Beaches of Rio', 'Air Max 1', 'Beaches of Rio']",143,air,['release: 04/01/2013']
456,['Air Jordan 1 Mid Lakers'],180,air,['release: 04/01/2013']
457,"['Air Max 90', 'Dark Grey Black Total Crimson', 'Air Max 90', 'Dark Grey Black Total Crimson']",200,air,['release: 04/01/2013']
458,"['Air Max 1', 'Classic Stone', 'Air Max 1', 'Classic Stone']",305,air,['release: 04/01/2013']
459,"[""Jordan Spiz'ike"", 'Easter', ""Jordan Spiz'ike"", 'Easter']",145,jordan,['release: 03/30/2013']
460,['Air Foamposite One White Out'],200,air,['release: 03/29/2013']
461,"['Kobe 8', 'Easter', 'Kobe 8', 'Easter']",320,kobe,['release: 03/29/2013']
462,"['KD 5', 'Easter', 'KD 5', 'Easter']",99,kd,['release: 03/29/2013']
463,['Nike Zoom Hyperflight Superhero KD'],100,kd,['release: 03/29/2013']
464,"['LeBron X Low', 'Easter', 'LeBron X Low', 'Easter']",150,lebron,['release: 03/29/2013']
465,['Nike Zoom Hyperflight Superhero Kobe'],155,kobe,['release: 03/29/2013']
466,['Nike Zoom Hyperflight Superhero LeBron'],165,lebron,['release: 03/29/2013']
467,['Nike Roshe Run FB Yeezy'],150,nike,['release: 03/26/2013']
468,"['KD 5', 'Aunt Pearl', 'KD 5', 'Aunt Pearl']",200,kd,['release: 03/23/2013']
469,['Barkley Posite Max Eggplant'],120,,['release: 03/23/2013']
470,['Reebok DMX Run 10 SNS Black Reflective'],170,reebok,['release: 03/21/2013']
471,"['Fila 96', 'Grant Hill 2 OG (2013)', 'Fila 96', 'Grant Hill 2 OG (2013)']",175,,['release: 03/21/2013']
472,['Reebok Question Mid SNS Crocus'],210,reebok,['release: 03/20/2013']
473,['Nike Lunar Force 1 Superhuman Anthracite'],222,nike,['release: 03/19/2013']
